id,x,y
3,35061.272551618225,1906.222099999999
3,35358.62152051931,1928.6787999999942
3,35655.97048942079,1958.6858000000066
3,35953.31945832256,2001.4017000000022
3,36250.66842722398,2052.9541000000027
3,36548.017396125295,2105.923800000004
3,36845.36636502638,2163.8473999999987
3,37142.715333928376,2239.1445999999996
3,37440.06430282979,2317.3456000000006
3,37737.413271730875,2401.472800000003
3,38034.762240632874,2481.9830999999976
3,38332.11120953412,2571.8473999999987
3,38629.460178435205,2661.800700000007
3,38926.80914733754,2721.024399999995
3,39224.15811623862,2789.1869000000006
3,39521.5070851397,2844.829199999993
3,39818.8560540417,2880.5939999999973
3,40116.20502294312,2899.1456000000035
3,40413.5539918442,2901.1111999999994
3,40710.9029607462,2882.673299999995
3,41008.25192964745,2836.8555999999953
3,41305.60089854853,2787.4646000000066
3,41602.949867450865,2712.8462
3,41900.29883635195,2630.9695999999967
3,42197.64780525303,2576.313399999999
3,42494.99677415503,2500.6974000000046
3,42792.345743056445,2449.463300000003
3,43089.69471195753,2412.502800000002
3,43387.043680859526,2386.1361000000034
3,43684.392649760775,2386.1833999999944
3,43981.74161866186,2410.7644
3,44279.09058756386,2442.8466000000044
3,44576.43955646527,2493.1880999999994
3,44873.788525366355,2568.9496999999974
3,45171.137494268354,2650.1649000000034
3,45468.48646316977,2717.952799999999
3,45765.83543207085,2785.095300000001
3,46063.18440097285,2853.5207999999984
3,46360.53336987427,2899.201199999996
3,46657.8823387761,2927.902700000006
3,46955.23130767718,2952.5197000000044
3,47252.5802765786,2970.448399999994
3,47549.9292454806,2971.013500000001
3,47847.27821438168,2966.0001000000047
3,48144.62718328276,2955.737399999998
3,48441.976152185096,2933.763699999996
3,48739.32512108601,2905.5188999999955
3,49036.674089987595,2872.0206999999937
3,49334.02305888943,2822.6294999999955
3,49631.37202779051,2770.127600000007
3,49928.720996691925,2717.6190999999963
3,50226.069965593924,2649.3656000000046
3,50523.41893449501,2572.3657999999996
3,50820.76790339609,2496.6897000000026
3,51118.11687229842,2423.5290999999997
3,51415.46584119934,2330.4582999999984
3,51712.814810101154,2239.0337
3,52010.16377900276,2171.5699000000022
3,52307.51274790384,2091.4275000000052
